"","specificity","sensitivity","accuracy","threshold","AUC","coefs","Prev"
"1",0.750367890016469,0.704546844235731,0.74885004599816,0.0296619921876119,0.788679965766623,6,0.029741923840462
"2",0.999684343434343,0.0208333333333333,0.971583358887867,0.5,0.788679965766623,6,NA
"3",0.747553975773927,0.697879196642686,0.746294592660738,0.490114008611195,0.784233652966675,9,NA
"4",0.746078635293976,0.699274409800726,0.744761320658285,0.482524191629864,0.783920470184263,27,NA
"5",0.746208929403154,0.697347942867184,0.745016865992027,0.412693833936838,0.782004226657332,14,NA
