"","specificity.25.","sensitivity.25.","accuracy.25.","threshold.25.","AUC.25.","coefs.25.","Prev.25.","specificity.75.","sensitivity.75.","accuracy.75.","threshold.75.","AUC.75.","coefs.75.","Prev.75."
"1",0.706607418087423,0.621883371110653,0.674230808545436,0.47897762070377,0.731316724331309,8,0.497157552788305,0.731265283816377,0.648147187048109,0.680363896555249,0.506546550954577,0.738215164004791,9,0.50095650604584
"2",0.720383908748332,0.621059138677107,0.672697536542983,0.5,0.731316724331309,8,NA,0.728885278017838,0.630870080703669,0.679137278953286,0.5,0.738215164004791,9,NA
