"","specificity","sensitivity","accuracy","threshold","AUC","coefs","Prev"
"1",0.736659859765154,0.682101602998299,0.731370745170193,0.0973658624300347,0.773230129894999,8,0.0996571016062083
"2",0.995368016350831,0.0788912579957356,0.906368189716856,0.5,0.773230129894999,8,NA
"3",0.735235889416505,0.680828501161977,0.730093018501482,0.48863520389979,0.771750041129957,9,NA
"4",0.737215115715725,0.680470177118939,0.731524072370438,0.48856971797327,0.771874076423309,17,NA
"5",0.730951878785747,0.681842858552956,0.726464274762343,0.413838467872833,0.768724568878508,18,NA
