"","specificity.25.","sensitivity.25.","accuracy.25.","threshold.25.","AUC.25.","coefs.25.","Prev.25.","specificity.75.","sensitivity.75.","accuracy.75.","threshold.75.","AUC.75.","coefs.75.","Prev.75."
"1",0.70750968128532,0.628995628229149,0.703158540325054,0.187261169461175,0.75500891409774,8,0.197870420501714,0.761419376899991,0.683407106107987,0.735280588776449,0.209352964022311,0.762812047212581,9,0.200866269626421
"2",0.969522841902827,0.206986444212722,0.820709393846468,0.5,0.75500891409774,8,NA,0.972720637401304,0.220596034866307,0.825718082387816,0.5,0.762812047212581,9,NA
"3",0.703204334421803,0.632434794856499,0.699478687519166,0.474396426420509,0.75432574128229,8,NA,0.757783366574591,0.687592654986523,0.733491771440253,0.510841628488725,0.762199763597969,10,NA
"4",0.706843639295997,0.629585040983607,0.702519676990698,0.474789728053201,0.754356565882562,11,NA,0.760352272435085,0.684340322594617,0.734846161709087,0.513038361042684,0.762061883254714,15,NA
"5",0.705871315479945,0.635800863298262,0.700270878053767,0.40093047384613,0.750062668684468,21,NA,0.749605625766423,0.680250884132441,0.727282019830318,0.436384026055865,0.757783126587375,26,NA
