"","specificity.25.","sensitivity.25.","accuracy.25.","threshold.25.","AUC.25.","coefs.25.","Prev.25.","specificity.75.","sensitivity.75.","accuracy.75.","threshold.75.","AUC.75.","coefs.75.","Prev.75."
"1",0.718333786425767,0.667167668670675,0.718363487682715,0.0454107866467987,0.776107900003421,7,0.0497744089514528,0.765971801230745,0.722475457248768,0.761933967085761,0.0550249478141122,0.790642058406439,8,0.0514347590687602
"2",0.998713240219192,0.0313152400835073,0.950321987120515,0.5,0.776107900003421,7,NA,0.999248806131839,0.0435653835093053,0.953184094858428,0.5,0.790642058406439,8,NA
"3",0.714450864264207,0.662412785085905,0.71506695287744,0.464758951834606,0.773118369305133,8,NA,0.76806841152598,0.721611253196931,0.763083921087601,0.5134222082788,0.787795526257052,10,NA
"4",0.711306160812579,0.666666666666667,0.71179597260554,0.45689230776048,0.77323133170405,20,NA,0.766017997631056,0.724375702585515,0.761729530818767,0.510149225906624,0.788169709626919,26,NA
"5",0.708774835822207,0.662308802308802,0.709368291934989,0.386024906516615,0.7699322502125,13,NA,0.765406628323072,0.723068422064194,0.760426249616682,0.438304564022254,0.785793888384026,19,NA
