"","specificity","sensitivity","accuracy","threshold","AUC","coefs","Prev"
"1",0.720619585250494,0.634593436237968,0.677195134416846,0.491935729456807,0.734691497003924,8,0.498863021115322
"2",0.724689164714057,0.625976480204305,0.675661862414392,0.5,0.734691497003924,8,NA
