"","specificity","sensitivity","accuracy","threshold","AUC","coefs","Prev"
"1",0.705027936652547,0.658570753577434,0.686599202698559,0.395005511512501,0.741025904075742,8,0.403645551344523
"2",0.84284377371241,0.488758303525805,0.701931922723091,0.5,0.741025904075742,8,NA
"3",0.705193607835369,0.658482600027481,0.68654809363181,0.486456812300751,0.740859531044815,8,NA
"4",0.704975191541391,0.658036472856969,0.686599202698559,0.487049095905605,0.740845892343496,9,NA
"5",0.705732915263175,0.646153336077315,0.682101604824696,0.41055779259205,0.734141733487613,28,NA
