"","specificity","sensitivity","accuracy","threshold","AUC","coefs","Prev"
"1",0.741916334370745,0.695035723084504,0.740059286517428,0.0497741988470488,0.783488206927387,7,0.050640678577874
"2",0.999031476994775,0.0368031763737285,0.951753040989472,0.5,0.783488206927387,7,NA
"3",0.743719131330304,0.690813596737382,0.7409792497189,0.489233064496221,0.780425091065449,8,NA
"4",0.738159181771414,0.696467560823456,0.736634979045283,0.482736930098703,0.780836913318208,23,NA
"5",0.738372100504092,0.693144890051066,0.736123888377798,0.412325355729476,0.778436096967895,16,NA
